duration_seconds,scientific_role,analysis_type,dataset_or_direction,path,participants,recordings,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_roc_auc,pooled_pr_auc,participant_macro_accuracy,participant_macro_balanced_accuracy,participant_macro_macro_f1,participant_macro_roc_auc,participant_macro_pr_auc,pooled_balanced_accuracy_ci_lower,pooled_balanced_accuracy_ci_upper,pooled_macro_f1_ci_lower,pooled_macro_f1_ci_upper,participant_macro_balanced_accuracy_ci_lower,participant_macro_balanced_accuracy_ci_upper,participant_macro_macro_f1_ci_lower,participant_macro_macro_f1_ci_upper,threshold_values,summary_sha256,bootstrap_sha256,all_numerical_checks_passed,descriptive_rank_within_setting,temporal_role,primary_four_second_392_recording_analysis_replaced,reference_04s_balanced_accuracy,reference_04s_macro_f1,reference_04s_roc_auc,reference_04s_pr_auc,delta_balanced_accuracy_vs_04s,delta_macro_f1_vs_04s,delta_roc_auc_vs_04s,delta_pr_auc_vs_04s,temporal_descriptive_rank_within_setting_duration
4,matched_sensitivity_reference,within_experiment,experiment2,ECG_EEG,20,200,0.55,0.55,0.53660797034291,0.5527,0.563260324509854,0.55,0.55,0.423932317682318,0.674,0.749718253968254,0.51,0.595,0.464500153141127,0.590416400175213,0.51,0.595,0.35989010989011,0.498755775474525,"0.3,0.4,0.5,0.6",7ebc693a73cd4853bf2b4cb06b9d70e3e0ee9d89b1aee439275c401abb458384,aaf1cbe9bcfbd25c673899491ed0b46308d6cbd8fc90d36253c8735b9e4b899b,True,5,matched_four_second_reference,,0.55,0.53660797034291,0.5527,0.563260324509854,0,0,0,0,5
4,matched_sensitivity_reference,within_experiment,experiment2,ECG,20,200,0.525,0.525,0.489123712726197,0.52145,0.552444991570423,0.525,0.525,0.389194139194139,0.567,0.682773809523809,0.45,0.6,0.373219373219373,0.59079283887468,0.45,0.6,0.300915750915751,0.495054945054945,"0.3,0.4,0.5,0.6,0.7",ce84539d1557518a111493060f15ba54b2974f1b0918376882dbd164a9c848fa,b3f9822b61750900f4f6cf97904a4291cd3ba7dfcab77d33814367d7aa0b52f7,True,6,matched_four_second_reference,,0.525,0.489123712726197,0.52145,0.552444991570423,0,0,0,0,6
4,matched_sensitivity_reference,within_experiment,experiment2,ECG_Pupil,20,200,0.515,0.515,0.501426331885585,0.6119,0.596470366419152,0.515,0.515,0.383516483516483,0.754,0.812130952380952,0.44,0.59,0.408630057681025,0.578999532649677,0.44,0.59,0.309523809523809,0.472380952380952,"0.3,0.4,0.5,0.6,0.7",df029be981c75ed0e1c55313e1324195437d41ef0ca5147fef13f357d72fcffe,095322995230371e13668bea36b450bd2cf8d38662645245a9be691b570bf442,True,7,matched_four_second_reference,,0.515,0.501426331885585,0.6119,0.596470366419152,0,0,0,0,7
8,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG_EEG_Pupil,20,200,0.64,0.64,0.639423076923077,0.6818,0.668502157421203,0.64,0.64,0.563803557553558,0.772,0.834992063492063,0.56,0.725,0.554097046519201,0.724662711821982,0.56,0.725,0.462828699078699,0.674051625457875,"0.3,0.4,0.5,0.6,0.7",2e9be416fcdabd849a86fea63495aba71569e048a733f7c0b859db0fdbf82c70,7d995a406c0110276f33cf0eb509bf35f000339bb754a372a19168d2ea35f5e7,True,1,post_primary_temporal_sensitivity,False,0.6,0.595959595959596,0.6798,0.65932141356898,0.04,0.043463480963481,0.002,0.00918074385222301,1
8,post_primary_temporal_sensitivity,within_experiment,experiment2,EEG,20,200,0.6,0.6,0.594155844155844,0.6815,0.646160336988792,0.6,0.6,0.497191697191697,0.738,0.795769841269841,0.535,0.675,0.512582491305896,0.672634786331243,0.535,0.675,0.40302947052947,0.600734265734266,"0.3,0.4,0.5,0.6,0.7",c4f8d6e1d636d387946706a38e38d42bfc779ce36b6bd26692646a118cb4e309,89d8db122b08e07edde092269409a5f4436ca6ce554b690fb4df341515864990,True,2,post_primary_temporal_sensitivity,False,0.575,0.574904353479533,0.6496,0.648694653695316,0.025,0.019251490676311,0.0319,-0.00253431670652393,2
8,post_primary_temporal_sensitivity,within_experiment,experiment2,EEG_Pupil,20,200,0.59,0.59,0.589630667600841,0.6455,0.625741991245622,0.59,0.59,0.486609917859918,0.836,0.866123015873016,0.505,0.675,0.497756168672285,0.669967821782178,0.505,0.675,0.382506382506382,0.595763958263958,"0.3,0.4,0.5,0.6,0.7",deed88e0b3b595879a4e012c3da867b929715ecf4a07ec8bf3aa730dd77b9546,a515183c9b82d83aa12a146ec649ff0444ad26a393b4a4d6b6f244210e9951c9,True,3,post_primary_temporal_sensitivity,False,0.59,0.589630667600841,0.6524,0.642454289855457,0,0,-0.00690000000000002,-0.016712298609835,3
8,post_primary_temporal_sensitivity,within_experiment,experiment2,Pupil,20,200,0.585,0.585,0.584740462789243,0.6283,0.590477030208213,0.585,0.585,0.495104617604618,0.746,0.782698412698413,0.51,0.66,0.504579101124918,0.65968253968254,0.51,0.66,0.401719426406926,0.594647817460318,"0.4,0.5,0.6",2e6f51e9af19cc54b1aa8a8ba07fe85ccc93f4d7e86dc8ef7fa39d4d3b84f129,3960c21700b4f59e70f53aff69860fbaa380074335d4e616b01de5a02f1097ae,True,4,post_primary_temporal_sensitivity,False,0.595,0.5937711577522,0.65555,0.620873530742827,-0.01,-0.00903069496295705,-0.02725,-0.0303965005346141,4
8,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG_EEG,20,200,0.575,0.575,0.563105548559533,0.6145,0.598654591257616,0.575,0.575,0.465195915195915,0.686,0.768472222222222,0.505,0.655,0.476065729935699,0.648284532637773,0.505,0.655,0.376907536907537,0.565384615384615,"0.4,0.5,0.6,0.7",4f0ee08a118c4f3d7fd6369632dfa8642b6ff5ea8a523c1463720f8ba3f5533f,e13f1bcd92cf7f6fa9fae956d9a5bc80a9ba3cd57d670853dfbb36c687f039c1,True,5,post_primary_temporal_sensitivity,False,0.55,0.53660797034291,0.5527,0.563260324509854,0.0249999999999999,0.026497578216623,0.0618000000000001,0.035394266747762,5
8,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG,20,200,0.54,0.54,0.51188455008489,0.5099,0.518929870456908,0.54,0.54,0.405744949494949,0.516,0.660222222222222,0.46,0.62,0.402588781944905,0.609333755675219,0.46,0.62,0.321212121212121,0.507836174242424,"0.3,0.4,0.5,0.6,0.7",17d228995d0a3f3d36c8f3c38d8d65821df27023bf24e2cfbfab0072121d1bae,aeefe8549d1d837d0431f30e67cb2314ce921604456b217956893ba475e92a67,True,6,post_primary_temporal_sensitivity,False,0.525,0.489123712726197,0.52145,0.552444991570423,0.015,0.022760837358693,-0.0115499999999999,-0.0335151211135151,6
8,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG_Pupil,20,200,0.525,0.525,0.509993552546744,0.60995,0.58094033754851,0.525,0.525,0.389261433011433,0.756,0.815257936507937,0.46,0.59,0.414091993597294,0.586301999540336,0.46,0.59,0.319886363636364,0.475498806748807,"0.3,0.4,0.5,0.6,0.7",6ef4fbad57b7f0903e3aedae18563050efb9d8280db67d6cfe29b99f887f8b94,a2f3a220d329911c742b5a0e085c49331e62aa5402973726e856bcae26fd29cd,True,7,post_primary_temporal_sensitivity,False,0.515,0.501426331885585,0.6119,0.596470366419152,0.01,0.00856722066115889,-0.00195000000000001,-0.0155300288706419,7
16,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG_EEG,20,200,0.685,0.685,0.684803001876173,0.66515,0.678521578574637,0.685,0.685,0.620676684426684,0.663,0.747662698412698,0.61,0.76,0.608589886246088,0.759976597659766,0.61,0.76,0.520724098817849,0.721107104700855,"0.3,0.4,0.5,0.6,0.7",c19536c10c99bb370f7c17246716f0067d61b5c9ab90a7ece834e0b12a712e17,c118890c39e6e6d6a3e37ef65b68267d6faf7c82990f30f9b9de1f02352b4ee0,True,1,post_primary_temporal_sensitivity,False,0.55,0.53660797034291,0.5527,0.563260324509854,0.135,0.148195031533263,0.11245,0.115261254064783,1
16,post_primary_temporal_sensitivity,within_experiment,experiment2,EEG,20,200,0.62,0.62,0.616896864603287,0.6662,0.646421563141717,0.62,0.62,0.524619824619825,0.728,0.767928571428571,0.565,0.685,0.549594635171655,0.680796045843749,0.565,0.685,0.436630036630037,0.613571428571428,"0.3,0.4,0.5,0.6,0.7",08b257f7660672c980c963dbf0689271cbbecd8b8725c15d72355efb0f22dc88,a9ab8d7d12e66adace31f5f870a57bd3f16a4edd2608cc9ff4031035d79fc1c3,True,2,post_primary_temporal_sensitivity,False,0.575,0.574904353479533,0.6496,0.648694653695316,0.045,0.041992511123754,0.0166000000000001,-0.00227309055359903,2
16,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG_EEG_Pupil,20,200,0.6,0.6,0.6,0.6598,0.678517378047906,0.6,0.6,0.500086718836719,0.758,0.819746031746032,0.525,0.685,0.518403852769178,0.682131234390373,0.525,0.685,0.401540404040404,0.608863324175824,"0.3,0.4,0.5,0.6,0.7",266f98a119f423322832f2410e7e5f458a124588ad5de751f2e32a84ffb9a965,bc3300105c43366f6c071aa23e4cd45ad6e49df4a38e50f77dba7fa112347dc6,True,3,post_primary_temporal_sensitivity,False,0.6,0.595959595959596,0.6798,0.65932141356898,0,0.00404040404040396,-0.0199999999999999,0.019195964478926,3
16,post_primary_temporal_sensitivity,within_experiment,experiment2,EEG_Pupil,20,200,0.58,0.58,0.579621659493544,0.6445,0.628396461517382,0.58,0.58,0.475961538461538,0.788,0.824365079365079,0.515,0.655,0.507301587301587,0.64968471624462,0.515,0.655,0.390952380952381,0.571274610805861,"0.3,0.4,0.5,0.6,0.7",ba4078a466b79bfadb0719b2bf0ded6b759352a455a0796072b401544ed83ac9,d29e6fcf69bc9c822c30020298cd3194753ef590d6784c84e877d5569a315975,True,4,post_primary_temporal_sensitivity,False,0.59,0.589630667600841,0.6524,0.642454289855457,-0.01,-0.010009008107297,-0.00790000000000002,-0.014057828338075,4
16,post_primary_temporal_sensitivity,within_experiment,experiment2,Pupil,20,200,0.58,0.58,0.577294685990338,0.644,0.601642195322384,0.58,0.58,0.487978965478966,0.752,0.794730158730159,0.52,0.645,0.510197754469324,0.64456459162474,0.52,0.645,0.403229777167277,0.580251782939283,"0.4,0.5,0.6,0.7",16b51fd006a471dcb1909963bcced45964f76123f4082e84519656b0b76a602a,44aba7e6e2058271246db4d508b38d67b48c98944f4e7503f462ec53daef78d7,True,5,post_primary_temporal_sensitivity,False,0.595,0.5937711577522,0.65555,0.620873530742827,-0.015,-0.0164764717618621,-0.0115499999999999,-0.019231335420443,5
16,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG_Pupil,20,200,0.535,0.535,0.529816223868146,0.6114,0.649095894076316,0.535,0.535,0.418043068043068,0.74,0.79831746031746,0.47,0.6,0.449897529932046,0.594908854492261,0.47,0.6,0.34285631035631,0.502618353868354,"0.3,0.4,0.5,0.6,0.7",d61ec59fba7f25e009d0662570692d37f01a1d35ab64d33fbfd514a5f158eb8c,28a7352952cd9363f08b10f0859019ff3a75cef4c4d91b0d3cf4da487e438be6,True,6,post_primary_temporal_sensitivity,False,0.515,0.501426331885585,0.6119,0.596470366419152,0.02,0.0283898919825609,-0.000499999999999945,0.052625527657164,6
16,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG,20,200,0.505,0.505,0.461239149955103,0.5167,0.571834500818815,0.505,0.505,0.365485209235209,0.648,0.746884920634921,0.435,0.57,0.359267734553776,0.543427719362156,0.435,0.57,0.295238095238095,0.446148088023088,"0.3,0.4,0.5,0.6,0.7",349fa16c48e1d87542cffdf7ae464c69f1c0266c6cee43636f2f5b9303a1c8d2,a1849d2851a7e15d1af9582abb5429b7c97a6e311a2848b3dd2e0b23071604e4,True,7,post_primary_temporal_sensitivity,False,0.525,0.489123712726197,0.52145,0.552444991570423,-0.02,-0.027884562771094,-0.00474999999999992,0.019389509248392,7
24,post_primary_temporal_sensitivity,within_experiment,experiment2,EEG,20,200,0.63,0.63,0.629072681704261,0.69895,0.694715625962238,0.63,0.63,0.537659701409701,0.764,0.826972222222222,0.565,0.705,0.554328434070827,0.704933610062264,0.565,0.705,0.441313176406926,0.639480835137085,"0.3,0.4,0.5,0.6",f5319e7ce794f49f64d229755c8ac81ef568fea37251763d05dfab0a2c6b1299,ec75673fe84aea0b2e6434100cf27ced43be396f8a7a1bef527bdf4714e6cfdc,True,1,post_primary_temporal_sensitivity,False,0.575,0.574904353479533,0.6496,0.648694653695316,0.055,0.0541683282247281,0.04935,0.046020972266922,1
24,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG_EEG,20,200,0.615,0.615,0.614913355504989,0.6739,0.662129935812109,0.615,0.615,0.527566877566878,0.678,0.748392857142857,0.52,0.715,0.514596212584639,0.713387806411062,0.52,0.715,0.414166805416805,0.647228743478743,"0.4,0.5,0.6,0.7",3f0f4294a9568123de6680da0fabfbfa5daf38dd7a264e9b10ad8004298d3f6c,1172b970229240ee121e4670c281dd8b7f6ce9267635e5714b06e71a10963eb1,True,2,post_primary_temporal_sensitivity,False,0.55,0.53660797034291,0.5527,0.563260324509854,0.0649999999999999,0.0783053851620791,0.1212,0.098869611302255,2
24,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG_EEG_Pupil,20,200,0.58,0.58,0.578947368421053,0.6818,0.701584497825597,0.58,0.58,0.487934981684982,0.768,0.81084126984127,0.54,0.625,0.531270058426596,0.618988775615282,0.54,0.625,0.42464010989011,0.553292124542125,"0.3,0.4,0.5,0.6,0.7",1daac35fac9386429c4a703cc07038df5cd72271bedc05557037dc2722b04af8,bcf8d70df6a1054ea71001e38e8c419187dfbb3789af68ce023731c2203ecf32,True,3,post_primary_temporal_sensitivity,False,0.6,0.595959595959596,0.6798,0.65932141356898,-0.02,-0.017012227538543,0.002,0.042263084256617,3
24,post_primary_temporal_sensitivity,within_experiment,experiment2,Pupil,20,200,0.57,0.57,0.563717532467533,0.6476,0.618565740068749,0.57,0.57,0.476569402819403,0.738,0.77815873015873,0.525,0.62,0.507290142627099,0.612822124450031,0.525,0.62,0.404468704906205,0.551548305860806,"0.4,0.5,0.6,0.7",86f42b9e867c047afb98fd9ef8dbdb4214d0306c73da6b778e98a51952355d14,27dcd4fcc5df7bcdc122b61d9139166924e62b6cea1bdaf9b90991b217376194,True,4,post_primary_temporal_sensitivity,False,0.595,0.5937711577522,0.65555,0.620873530742827,-0.025,-0.030053625284667,-0.00795000000000001,-0.00230779067407805,4
24,post_primary_temporal_sensitivity,within_experiment,experiment2,EEG_Pupil,20,200,0.56,0.56,0.559823929571829,0.69055,0.654457580366812,0.56,0.56,0.427994227994228,0.86,0.885630952380952,0.515,0.62,0.505996791525553,0.614527796550775,0.515,0.62,0.361904761904762,0.512842712842713,"0.3,0.4,0.5,0.6,0.7",a9c47dbd20b52da2867a8cc64956d8bdceaf479d9bfa1e4150de8075df54c35f,6208be549abd91f4bdf9519ada0d03e1ff28382fa565ab5cafbcd9ee00493ae6,True,5,post_primary_temporal_sensitivity,False,0.59,0.589630667600841,0.6524,0.642454289855457,-0.0299999999999999,-0.029806738029012,0.03815,0.012003290511355,5
24,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG_Pupil,20,200,0.535,0.535,0.527619047619048,0.60575,0.615818485408324,0.535,0.535,0.424559884559885,0.73,0.78709126984127,0.455,0.61,0.433724973004644,0.606060606060606,0.455,0.61,0.334192335442335,0.519978882228882,"0.3,0.4,0.5,0.6,0.7",f6b6d903f59f0744811ee7915d4e5007d321af853e127d82c6bfe15b0f9229f8,99c0d7413f00d338f679a6ab6efe5880dcf5732092ea6409896ec459725345c2,True,6,post_primary_temporal_sensitivity,False,0.515,0.501426331885585,0.6119,0.596470366419152,0.02,0.0261927157334629,-0.00614999999999999,0.019348118989172,6
24,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG,20,200,0.49,0.49,0.418803418803419,0.5135,0.521184129767304,0.49,0.49,0.345444139194139,0.61,0.706952380952381,0.425,0.545,0.330909090909091,0.493042821702082,0.425,0.545,0.289583333333333,0.402999084249084,"0.3,0.4,0.5,0.6,0.7",40a419d09a8075eaee69ab79d198dd2c7074fc64c9b48759d8bae95403e44db7,4c11d750312c285a36b338db10b6b20c4649fdc3c602297bcee4e54f057cf454,True,7,post_primary_temporal_sensitivity,False,0.525,0.489123712726197,0.52145,0.552444991570423,-0.035,-0.070320293922778,-0.00795000000000001,-0.031260861803119,7
32,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG_EEG,20,200,0.68,0.68,0.679871948779512,0.669,0.629288185968104,0.68,0.68,0.612726856476857,0.722,0.79259126984127,0.575,0.785,0.571907028279318,0.783444031778246,0.575,0.785,0.484559052059052,0.741907693001443,"0.3,0.4,0.5,0.6",ea678ec802aedce2e3b977dc43fb821ad431ce8e67b88d74b064d3544044e3a7,c8b958f2b7fa629b73f0c733c35dc33cbe41b8904d3905a8b0e7bd59fcc67b07,True,1,post_primary_temporal_sensitivity,False,0.55,0.53660797034291,0.5527,0.563260324509854,0.13,0.143263978436602,0.1163,0.06602786145825,1
32,post_primary_temporal_sensitivity,within_experiment,experiment2,EEG,20,200,0.635,0.635,0.632343683110473,0.7144,0.699260572693895,0.635,0.635,0.546821928071928,0.796,0.839484126984127,0.565,0.71,0.550933296057618,0.709883953581433,0.565,0.71,0.449729437229437,0.650587693556444,"0.3,0.4,0.5,0.6,0.7",f56b2e00588c1f6f013e65cadc9fbf149bafbc400c28efb6b38496fdfe274eb5,27d771c727ac403a8921b983e72fa07372183080f66ca73317208bf63665e75b,True,2,post_primary_temporal_sensitivity,False,0.575,0.574904353479533,0.6496,0.648694653695316,0.0600000000000001,0.05743932963094,0.0648000000000001,0.050565918998579,2
32,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG_EEG_Pupil,20,200,0.63,0.63,0.629407051282051,0.72345,0.7058807355422,0.63,0.63,0.545205488955489,0.808,0.839416666666667,0.57,0.7,0.564883056199643,0.69499237480937,0.57,0.7,0.458341658341658,0.639680302336552,"0.3,0.4,0.5,0.6,0.7",34e11df004167cdec1bbb69b349ff721f3f4dd2c52be3fef3798e803850a9f89,a40e38c9d74785d260f6062cb2f91406388fda6ad4bd3afec0ac8037e8017c8a,True,3,post_primary_temporal_sensitivity,False,0.6,0.595959595959596,0.6798,0.65932141356898,0.03,0.033447455322455,0.0436500000000001,0.04655932197322,3
32,post_primary_temporal_sensitivity,within_experiment,experiment2,EEG_Pupil,20,200,0.61,0.61,0.60984393757503,0.7035,0.703919333392772,0.61,0.61,0.501400682650683,0.83,0.863376984126984,0.54,0.685,0.533143603151888,0.684613651723361,0.54,0.685,0.401986901986902,0.609232729076479,"0.3,0.4,0.5,0.6,0.7",cfb18ef7598671721efddd6d552bd3543d68577356a043eef37523f7750097c4,c991a122740b624725ae7ff0725bc1ce31a0cbba8aab6df7c6b9bb7a04ce2e38,True,4,post_primary_temporal_sensitivity,False,0.59,0.589630667600841,0.6524,0.642454289855457,0.02,0.0202132699741889,0.0511,0.061465043537315,4
32,post_primary_temporal_sensitivity,within_experiment,experiment2,Pupil,20,200,0.565,0.565,0.563680132400512,0.6453,0.609992549976773,0.565,0.565,0.46907856032856,0.718,0.757361111111111,0.515,0.615,0.509993552546744,0.60996099609961,0.515,0.615,0.400351620601621,0.542874039155289,"0.3,0.4,0.5,0.6,0.7",be533bb6b918ab6a200fe0fe160f72681e475af08a828fe117416475c5167221,8c7e23ef1cb8582fe0283bfe25caad9223db8539438e3ea3ac96342b15ba749f,True,5,post_primary_temporal_sensitivity,False,0.595,0.5937711577522,0.65555,0.620873530742827,-0.03,-0.0300910253516881,-0.01025,-0.010880980766054,5
32,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG,20,200,0.525,0.525,0.499670836076366,0.5216,0.532359526497345,0.525,0.525,0.383333333333333,0.574,0.680662698412698,0.45,0.6,0.389090909090909,0.595959595959596,0.45,0.6,0.3,0.483333333333333,"0.3,0.4,0.5,0.6,0.7",2e92226acb86d60aebe48728e04a3c06a2fb5fa618715a44354b38938aae06e0,87d563f3578088156369fda4d0d8c62f04796edab19771c9b9a0b450505b6766,True,6,post_primary_temporal_sensitivity,False,0.525,0.489123712726197,0.52145,0.552444991570423,0,0.010547123350169,0.000149999999999983,-0.0200854650730781,6
32,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG_Pupil,20,200,0.515,0.515,0.501426331885585,0.5991,0.590676788084816,0.515,0.515,0.39581043956044,0.758,0.800924603174603,0.445,0.575,0.406401240674884,0.570262140094542,0.445,0.575,0.322916094322344,0.471864125457875,"0.3,0.4,0.5,0.6,0.7",64ea4bc0dce2656365961127e0d679dbbbf2534ba05f4e78523185117ed59876,95eb654d95d3eaee319d4b8326ad9ae31287e6f2101a116c95e144b542140c2f,True,7,post_primary_temporal_sensitivity,False,0.515,0.501426331885585,0.6119,0.596470366419152,0,0,-0.0128,-0.00579357833433591,7
4,matched_sensitivity_reference,within_experiment,experiment3,EEG_Pupil,16,187,0.631016042780749,0.631693363844394,0.630635788509432,0.698970251716247,0.698986389195481,0.625236742424242,0.630208333333333,0.540551574650839,0.858680555555556,0.886388437950938,0.567592995211518,0.702139051773455,0.560479471660209,0.699927059377684,0.567708333333333,0.697916666666667,0.446511217030518,0.642263137444663,"0.4,0.5,0.6,0.7",90c062104082624aa616d03b214d7c3518f1a8796f1caac7884f9701f0a0f475,9bd612835f719e068b4856e37ddc2e3a24df26b74f3f2b4267e5075042007577,True,1,matched_four_second_reference,,0.631693363844394,0.630635788509432,0.698970251716247,0.698986389195481,0,0,0,0,1
4,matched_sensitivity_reference,within_experiment,experiment3,ECG_EEG_Pupil,16,187,0.609625668449198,0.611155606407323,0.606746751937315,0.670823798627002,0.675446881190118,0.604876893939394,0.6125,0.509794739574151,0.845138888888889,0.878137776575276,0.534671665576986,0.695374960839599,0.515855201368154,0.69197469855904,0.5375,0.695833333333333,0.402585371123974,0.62705402746763,"0.4,0.5,0.6,0.7",5954d5eb2e7cb64e6c0930c3d0e200c3ee1820e41539b18599be4ea53e61af0f,210feaf1625cae9446e2e9dc22f2fbc4f34b3efd1534b8e656fbf6e02c60c1b9,True,2,matched_four_second_reference,,0.611155606407323,0.606746751937315,0.670823798627002,0.675446881190118,0,0,0,0,2
4,matched_sensitivity_reference,within_experiment,experiment3,Pupil,16,187,0.598930481283422,0.600286041189931,0.596669830040549,0.740503432494279,0.777168043506045,0.594460227272727,0.604166666666667,0.521310072688749,0.896527777777778,0.907323232323232,0.546087470449173,0.659920504385965,0.536254955208041,0.655527696034021,0.552083333333333,0.661458333333333,0.440207050149605,0.60545124682303,"0.3,0.4,0.5,0.6",f6f28155a05231ff8b8e92fa86508200ed8cf533b3c94291e3c329a6a9ce0855,38d4cf7b4026eab75b4e0cad9a4581b074e09663ca2ff97a699c099da6995466,True,3,matched_four_second_reference,,0.600286041189931,0.596669830040549,0.740503432494279,0.777168043506045,0,0,0,0,3
4,matched_sensitivity_reference,within_experiment,experiment3,ECG_Pupil,16,187,0.588235294117647,0.588729977116705,0.588046805710525,0.631235697940503,0.606217258020725,0.587831439393939,0.582291666666667,0.472515658361247,0.803472222222222,0.845690912097162,0.522556390977444,0.665370684776457,0.511236802835619,0.662949788784691,0.51875,0.65625,0.380439248251748,0.575805279279544,"0.3,0.4,0.5,0.6",cd86353ec9a44e0344d08b03cacc73b525fe4d70d43b4086547b05be500bc96e,46afa09cda7302dd563c6ae622348ec7807ab00a13cb0d9d54bd4a94ac6f64dd,True,4,matched_four_second_reference,,0.588729977116705,0.588046805710525,0.631235697940503,0.606217258020725,0,0,0,0,4
4,matched_sensitivity_reference,within_experiment,experiment3,EEG,16,187,0.566844919786096,0.565617848970252,0.563650505574281,0.604919908466819,0.600294684787601,0.562736742424242,0.567708333333333,0.44963036350904,0.699652777777778,0.769996467652718,0.512054231797514,0.625574402660792,0.495380372504713,0.623979980415624,0.520833333333333,0.625,0.371437722816399,0.539281506636746,"0.3,0.4,0.5,0.6,0.7",036778dc55063ddc3c340564224f8063a400e2452972cd7cbf042874ea75518e,c787613cfb59b406b01fae88a3344ddb682fd3a4e269a6aecc21cc6cf6585ef6,True,5,matched_four_second_reference,,0.565617848970252,0.563650505574281,0.604919908466819,0.600294684787601,0,0,0,0,5
4,matched_sensitivity_reference,within_experiment,experiment3,ECG_EEG,16,187,0.556149732620321,0.555606407322654,0.555335911760493,0.629061784897025,0.635681881060028,0.551846590909091,0.5625,0.434271870898709,0.794444444444445,0.841226250601251,0.501375343835959,0.618096217105263,0.489234530462042,0.615456262206262,0.515625,0.619791666666667,0.354104125041625,0.526567349240833,"0.4,0.5,0.6,0.7",8c584f158d1e2d9a20c2acb1ff4512ecffc1467ee64e5c36cbdd1fd51e888d81,4521d5a3f32262802d0cd9eebf56f1d5e56a04e2231cdd37137cc3d13ba2cf30,True,6,matched_four_second_reference,,0.555606407322654,0.555335911760493,0.629061784897025,0.635681881060028,0,0,0,0,6
4,matched_sensitivity_reference,within_experiment,experiment3,ECG,16,187,0.508021390374332,0.504118993135011,0.474847374847375,0.481807780320366,0.509989946189971,0.510653409090909,0.5,0.359374158317173,0.428819444444444,0.587716074434824,0.474616228070175,0.52950429863589,0.38239721776513,0.521674616004947,0.473958333333333,0.520833333333333,0.330548352153361,0.392254497953027,"0.3,0.4,0.5,0.6",a67f850e3d5f9732b0653693ab22dc6fc2ac9749764fcd5e74448dea0cccd6b0,05c6f9b2ae762de18d435488bb69ea2d4758ab23ab349ad6f46778b35be8e9d9,True,7,matched_four_second_reference,,0.504118993135011,0.474847374847375,0.481807780320366,0.509989946189971,0,0,0,0,7
8,post_primary_temporal_sensitivity,within_experiment,experiment3,EEG_Pupil,16,187,0.647058823529412,0.647139588100687,0.647048730267673,0.713615560640732,0.720034941235608,0.640861742424242,0.645833333333333,0.565928128244305,0.859375,0.889399576118326,0.581455830809929,0.716613212719298,0.57525409865443,0.714488261321183,0.583333333333333,0.713541666666667,0.465542044505739,0.668411790415467,"0.3,0.4,0.5,0.6,0.7",3d1d43fa928b3d9aa354594246acd109ef8f8dfba0369f2d5dd29afad191c682,b7d7affb13ee6feea22186357a1418cf40d853f7c9de8dd97ae32511756385b8,True,1,post_primary_temporal_sensitivity,False,0.631693363844394,0.630635788509432,0.698970251716247,0.698986389195481,0.0154462242562929,0.0164129417582409,0.0146453089244849,0.021048552040127,1
8,post_primary_temporal_sensitivity,within_experiment,experiment3,Pupil,16,187,0.631016042780749,0.633409610983982,0.62374245472837,0.744622425629291,0.784153085232335,0.625710227272727,0.635416666666667,0.564053266994443,0.893402777777778,0.896408279220779,0.578125,0.692365591397849,0.553655525278671,0.688241737294349,0.583333333333333,0.692708333333333,0.480279734052712,0.649375815667176,"0.3,0.4,0.5,0.6,0.7",e53a9dd351cd4aaccd73a0eece5cf7030504453caaedc946de41ae40fd726c50,2b832ab9dfebb668d072477da007e3490cac58617ca16b983d3686ff6a755550,True,2,post_primary_temporal_sensitivity,False,0.600286041189931,0.596669830040549,0.740503432494279,0.777168043506045,0.033123569794051,0.027072624687821,0.00411899313501207,0.00698504172629,2
